T_VTI_(K)	T_sample_(K)	I_s	V_nv	R_nv
1.01211E+2	1.06501E+2	9.99977E-6	1.44766E-3	1.44770E+2
1.01109E+2	1.06392E+2	9.99977E-6	1.44659E-3	1.44662E+2
1.01006E+2	1.06281E+2	9.99976E-6	1.44551E-3	1.44554E+2
1.00904E+2	1.06172E+2	9.99976E-6	1.44444E-3	1.44448E+2
1.00803E+2	1.06064E+2	9.99977E-6	1.44340E-3	1.44343E+2
1.00701E+2	1.05956E+2	9.99976E-6	1.44237E-3	1.44240E+2
1.00599E+2	1.05850E+2	9.99976E-6	1.44131E-3	1.44134E+2
1.00496E+2	1.05743E+2	9.99977E-6	1.44023E-3	1.44027E+2
1.00393E+2	1.05636E+2	9.99976E-6	1.43919E-3	1.43922E+2
1.00291E+2	1.05529E+2	9.99976E-6	1.43806E-3	1.43809E+2
1.00188E+2	1.05420E+2	9.99976E-6	1.43692E-3	1.43695E+2
1.00086E+2	1.05311E+2	9.99976E-6	1.43580E-3	1.43583E+2
9.99840E+1	1.05201E+2	9.99976E-6	1.43470E-3	1.43473E+2
9.98805E+1	1.05090E+2	9.99977E-6	1.43361E-3	1.43364E+2
9.97772E+1	1.04980E+2	9.99977E-6	1.43254E-3	1.43257E+2
9.96744E+1	1.04873E+2	9.99976E-6	1.43150E-3	1.43154E+2
9.95708E+1	1.04764E+2	9.99977E-6	1.43042E-3	1.43045E+2
9.94662E+1	1.04653E+2	9.99977E-6	1.42935E-3	1.42938E+2
9.93618E+1	1.04544E+2	9.99977E-6	1.42833E-3	1.42836E+2
9.92568E+1	1.04435E+2	9.99976E-6	1.42731E-3	1.42735E+2
9.91518E+1	1.04328E+2	9.99976E-6	1.42624E-3	1.42627E+2
9.90476E+1	1.04221E+2	9.99976E-6	1.42516E-3	1.42519E+2
9.89446E+1	1.04112E+2	9.99976E-6	1.42415E-3	1.42419E+2
9.88416E+1	1.04002E+2	9.99976E-6	1.42315E-3	1.42318E+2
9.87387E+1	1.03894E+2	9.99976E-6	1.42212E-3	1.42216E+2
9.86357E+1	1.03788E+2	9.99976E-6	1.42107E-3	1.42110E+2
9.85322E+1	1.03678E+2	9.99976E-6	1.42007E-3	1.42010E+2
9.84290E+1	1.03569E+2	9.99976E-6	1.41911E-3	1.41915E+2
9.83263E+1	1.03462E+2	9.99976E-6	1.41816E-3	1.41819E+2
9.82235E+1	1.03358E+2	9.99976E-6	1.41719E-3	1.41723E+2
9.81216E+1	1.03252E+2	9.99976E-6	1.41621E-3	1.41625E+2
9.80193E+1	1.03146E+2	9.99976E-6	1.41526E-3	1.41529E+2
9.79165E+1	1.03039E+2	9.99977E-6	1.41423E-3	1.41427E+2
9.78136E+1	1.02931E+2	9.99977E-6	1.41320E-3	1.41323E+2
9.77114E+1	1.02822E+2	9.99976E-6	1.41221E-3	1.41224E+2
9.76101E+1	1.02713E+2	9.99976E-6	1.41115E-3	1.41118E+2
9.75087E+1	1.02603E+2	9.99976E-6	1.41006E-3	1.41009E+2
9.74056E+1	1.02492E+2	9.99977E-6	1.40905E-3	1.40908E+2
9.73039E+1	1.02381E+2	9.99977E-6	1.40805E-3	1.40808E+2
9.72025E+1	1.02271E+2	9.99976E-6	1.40704E-3	1.40708E+2
9.70995E+1	1.02160E+2	9.99976E-6	1.40605E-3	1.40609E+2
9.69974E+1	1.02050E+2	9.99976E-6	1.40502E-3	1.40505E+2
9.68948E+1	1.01942E+2	9.99977E-6	1.40403E-3	1.40406E+2
9.67911E+1	1.01835E+2	9.99976E-6	1.40308E-3	1.40311E+2
9.66879E+1	1.01730E+2	9.99977E-6	1.40213E-3	1.40216E+2
9.65849E+1	1.01625E+2	9.99976E-6	1.40116E-3	1.40119E+2
9.64830E+1	1.01521E+2	9.99976E-6	1.40014E-3	1.40017E+2
9.63823E+1	1.01415E+2	9.99976E-6	1.39912E-3	1.39915E+2
9.62820E+1	1.01307E+2	9.99976E-6	1.39811E-3	1.39814E+2
9.61810E+1	1.01197E+2	9.99976E-6	1.39710E-3	1.39714E+2
9.60800E+1	1.01090E+2	9.99976E-6	1.39610E-3	1.39614E+2
9.59798E+1	1.00984E+2	9.99975E-6	1.39507E-3	1.39511E+2
9.58782E+1	1.00877E+2	9.99976E-6	1.39412E-3	1.39416E+2
9.57761E+1	1.00769E+2	9.99976E-6	1.39322E-3	1.39326E+2
9.56749E+1	1.00663E+2	9.99977E-6	1.39225E-3	1.39228E+2
9.55744E+1	1.00558E+2	9.99977E-6	1.39120E-3	1.39123E+2
9.54737E+1	1.00450E+2	9.99977E-6	1.39016E-3	1.39019E+2
9.53720E+1	1.00341E+2	9.99976E-6	1.38920E-3	1.38923E+2
9.52712E+1	1.00235E+2	9.99976E-6	1.38828E-3	1.38831E+2
9.51705E+1	1.00127E+2	9.99976E-6	1.38735E-3	1.38738E+2
9.50694E+1	1.00021E+2	9.99976E-6	1.38635E-3	1.38638E+2
9.49674E+1	9.99140E+1	9.99976E-6	1.38537E-3	1.38541E+2
9.48652E+1	9.98059E+1	9.99976E-6	1.38443E-3	1.38446E+2
9.47641E+1	9.97005E+1	9.99977E-6	1.38345E-3	1.38348E+2
9.46623E+1	9.95931E+1	9.99976E-6	1.38248E-3	1.38251E+2
9.45598E+1	9.94834E+1	9.99976E-6	1.38153E-3	1.38156E+2
9.44590E+1	9.93759E+1	9.99976E-6	1.38057E-3	1.38060E+2
9.43583E+1	9.92702E+1	9.99976E-6	1.37962E-3	1.37965E+2
9.42562E+1	9.91617E+1	9.99977E-6	1.37866E-3	1.37869E+2
9.41546E+1	9.90516E+1	9.99976E-6	1.37768E-3	1.37771E+2
9.40525E+1	9.89436E+1	9.99976E-6	1.37677E-3	1.37680E+2
9.39510E+1	9.88396E+1	9.99976E-6	1.37586E-3	1.37589E+2
9.38508E+1	9.87355E+1	9.99976E-6	1.37490E-3	1.37493E+2
9.37506E+1	9.86297E+1	9.99976E-6	1.37393E-3	1.37396E+2
9.36509E+1	9.85241E+1	9.99976E-6	1.37299E-3	1.37302E+2
9.35508E+1	9.84185E+1	9.99976E-6	1.37206E-3	1.37209E+2
9.34510E+1	9.83129E+1	9.99976E-6	1.37111E-3	1.37114E+2
9.33523E+1	9.82055E+1	9.99977E-6	1.37008E-3	1.37011E+2
9.32520E+1	9.80952E+1	9.99977E-6	1.36909E-3	1.36912E+2
9.31509E+1	9.79865E+1	9.99977E-6	1.36818E-3	1.36821E+2
9.30504E+1	9.78797E+1	9.99976E-6	1.36719E-3	1.36722E+2
9.29508E+1	9.77729E+1	9.99976E-6	1.36617E-3	1.36620E+2
9.28507E+1	9.76646E+1	9.99977E-6	1.36520E-3	1.36523E+2
9.27483E+1	9.75550E+1	9.99977E-6	1.36424E-3	1.36427E+2
9.26467E+1	9.74476E+1	9.99977E-6	1.36332E-3	1.36335E+2
9.25466E+1	9.73421E+1	9.99976E-6	1.36237E-3	1.36241E+2
9.24446E+1	9.72340E+1	9.99976E-6	1.36142E-3	1.36145E+2
9.23424E+1	9.71258E+1	9.99976E-6	1.36048E-3	1.36051E+2
9.22404E+1	9.70181E+1	9.99976E-6	1.35949E-3	1.35953E+2
9.21386E+1	9.69089E+1	9.99975E-6	1.35853E-3	1.35856E+2
9.20371E+1	9.68003E+1	9.99975E-6	1.35760E-3	1.35763E+2
9.19350E+1	9.66917E+1	9.99976E-6	1.35660E-3	1.35664E+2
9.18319E+1	9.65815E+1	9.99976E-6	1.35563E-3	1.35566E+2
9.17295E+1	9.64729E+1	9.99976E-6	1.35472E-3	1.35475E+2
9.16271E+1	9.63660E+1	9.99976E-6	1.35377E-3	1.35380E+2
9.15247E+1	9.62594E+1	9.99976E-6	1.35285E-3	1.35288E+2
9.14232E+1	9.61543E+1	9.99976E-6	1.35199E-3	1.35203E+2
9.13222E+1	9.60492E+1	9.99976E-6	1.35104E-3	1.35107E+2
9.12226E+1	9.59437E+1	9.99975E-6	1.35007E-3	1.35010E+2
9.11219E+1	9.58367E+1	9.99976E-6	1.34915E-3	1.34919E+2
9.10211E+1	9.57301E+1	9.99977E-6	1.34824E-3	1.34827E+2
9.09204E+1	9.56227E+1	9.99976E-6	1.34731E-3	1.34734E+2
9.08189E+1	9.55149E+1	9.99976E-6	1.34633E-3	1.34637E+2
9.07179E+1	9.54067E+1	9.99976E-6	1.34535E-3	1.34539E+2
9.06173E+1	9.52976E+1	9.99977E-6	1.34441E-3	1.34444E+2
9.05161E+1	9.51900E+1	9.99977E-6	1.34360E-3	1.34364E+2
9.04141E+1	9.50819E+1	9.99976E-6	1.34289E-3	1.34292E+2
9.03123E+1	9.49737E+1	9.99976E-6	1.34202E-3	1.34205E+2
9.02115E+1	9.48665E+1	9.99976E-6	1.34109E-3	1.34112E+2
9.01096E+1	9.47600E+1	9.99976E-6	1.34016E-3	1.34019E+2
9.00073E+1	9.46521E+1	9.99977E-6	1.33922E-3	1.33925E+2
8.99059E+1	9.45441E+1	9.99976E-6	1.33823E-3	1.33827E+2
8.98040E+1	9.44357E+1	9.99976E-6	1.33724E-3	1.33728E+2
8.97014E+1	9.43256E+1	9.99977E-6	1.33633E-3	1.33636E+2
8.95992E+1	9.42166E+1	9.99976E-6	1.33545E-3	1.33548E+2
8.94976E+1	9.41093E+1	9.99976E-6	1.33452E-3	1.33455E+2
8.93958E+1	9.40015E+1	9.99975E-6	1.33357E-3	1.33360E+2
8.92928E+1	9.38936E+1	9.99976E-6	1.33267E-3	1.33270E+2
8.91901E+1	9.37887E+1	9.99977E-6	1.33178E-3	1.33181E+2
8.90882E+1	9.36847E+1	9.99976E-6	1.33091E-3	1.33094E+2
8.89863E+1	9.35800E+1	9.99975E-6	1.33006E-3	1.33010E+2
8.88844E+1	9.34747E+1	9.99976E-6	1.32915E-3	1.32918E+2
8.87838E+1	9.33692E+1	9.99976E-6	1.32820E-3	1.32823E+2
8.86845E+1	9.32645E+1	9.99975E-6	1.32730E-3	1.32734E+2
8.85842E+1	9.31588E+1	9.99976E-6	1.32643E-3	1.32646E+2
8.84832E+1	9.30520E+1	9.99977E-6	1.32553E-3	1.32556E+2
8.83833E+1	9.29458E+1	9.99977E-6	1.32463E-3	1.32466E+2
8.82842E+1	9.28400E+1	9.99977E-6	1.32370E-3	1.32373E+2
8.81843E+1	9.27339E+1	9.99976E-6	1.32281E-3	1.32284E+2
8.80844E+1	9.26282E+1	9.99976E-6	1.32197E-3	1.32200E+2
8.79845E+1	9.25230E+1	9.99976E-6	1.32112E-3	1.32115E+2
8.78846E+1	9.24182E+1	9.99976E-6	1.32025E-3	1.32028E+2
8.77842E+1	9.23117E+1	9.99977E-6	1.31937E-3	1.31940E+2
8.76847E+1	9.22054E+1	9.99977E-6	1.31847E-3	1.31850E+2
8.75856E+1	9.20997E+1	9.99976E-6	1.31757E-3	1.31760E+2
8.74854E+1	9.19926E+1	9.99977E-6	1.31669E-3	1.31672E+2
8.73854E+1	9.18870E+1	9.99977E-6	1.31580E-3	1.31583E+2
8.72856E+1	9.17812E+1	9.99977E-6	1.31490E-3	1.31493E+2
8.71854E+1	9.16747E+1	9.99977E-6	1.31400E-3	1.31403E+2
8.70854E+1	9.15677E+1	9.99977E-6	1.31312E-3	1.31315E+2
8.69849E+1	9.14614E+1	9.99977E-6	1.31229E-3	1.31232E+2
8.68846E+1	9.13571E+1	9.99977E-6	1.31139E-3	1.31142E+2
8.67853E+1	9.12520E+1	9.99977E-6	1.31044E-3	1.31047E+2
8.66851E+1	9.11455E+1	9.99977E-6	1.30952E-3	1.30955E+2
8.65845E+1	9.10384E+1	9.99977E-6	1.30865E-3	1.30868E+2
8.64846E+1	9.09325E+1	9.99977E-6	1.30780E-3	1.30783E+2
8.63857E+1	9.08278E+1	9.99977E-6	1.30691E-3	1.30694E+2
8.62869E+1	9.07223E+1	9.99978E-6	1.30603E-3	1.30606E+2
8.61888E+1	9.06180E+1	9.99977E-6	1.30524E-3	1.30527E+2
8.60906E+1	9.05143E+1	9.99977E-6	1.30439E-3	1.30442E+2
8.59910E+1	9.04090E+1	9.99977E-6	1.30350E-3	1.30353E+2
8.58916E+1	9.03034E+1	9.99976E-6	1.30262E-3	1.30265E+2
8.57929E+1	9.01974E+1	9.99976E-6	1.30167E-3	1.30170E+2
8.56944E+1	9.00902E+1	9.99976E-6	1.30073E-3	1.30076E+2
8.55963E+1	8.99821E+1	9.99977E-6	1.29986E-3	1.29989E+2
8.54976E+1	8.98757E+1	9.99976E-6	1.29899E-3	1.29902E+2
8.53978E+1	8.97692E+1	9.99975E-6	1.29810E-3	1.29813E+2
8.52979E+1	8.96620E+1	9.99976E-6	1.29724E-3	1.29727E+2
8.51984E+1	8.95569E+1	9.99976E-6	1.29639E-3	1.29642E+2
8.50988E+1	8.94503E+1	9.99976E-6	1.29553E-3	1.29556E+2
8.49990E+1	8.93430E+1	9.99976E-6	1.29465E-3	1.29468E+2
8.48992E+1	8.92369E+1	9.99976E-6	1.29379E-3	1.29382E+2
8.47992E+1	8.91305E+1	9.99976E-6	1.29301E-3	1.29304E+2
8.46986E+1	8.90229E+1	9.99977E-6	1.29219E-3	1.29222E+2
8.45975E+1	8.89155E+1	9.99976E-6	1.29132E-3	1.29135E+2
8.44965E+1	8.88098E+1	9.99976E-6	1.29037E-3	1.29040E+2
8.43960E+1	8.87036E+1	9.99976E-6	1.28937E-3	1.28940E+2
8.42962E+1	8.85961E+1	9.99977E-6	1.28848E-3	1.28851E+2
8.41954E+1	8.84889E+1	9.99977E-6	1.28769E-3	1.28772E+2
8.40932E+1	8.83828E+1	9.99976E-6	1.28684E-3	1.28687E+2
8.39923E+1	8.82766E+1	9.99976E-6	1.28595E-3	1.28598E+2
8.38931E+1	8.81711E+1	9.99976E-6	1.28512E-3	1.28515E+2
8.37945E+1	8.80674E+1	9.99976E-6	1.28428E-3	1.28431E+2
8.36945E+1	8.79626E+1	9.99977E-6	1.28349E-3	1.28352E+2
8.35947E+1	8.78584E+1	9.99977E-6	1.28271E-3	1.28274E+2
8.34952E+1	8.77556E+1	9.99976E-6	1.28183E-3	1.28186E+2
8.33954E+1	8.76500E+1	9.99976E-6	1.28098E-3	1.28101E+2
8.32967E+1	8.75456E+1	9.99976E-6	1.28018E-3	1.28021E+2
8.31986E+1	8.74425E+1	9.99976E-6	1.27934E-3	1.27937E+2
8.30992E+1	8.73364E+1	9.99976E-6	1.27849E-3	1.27852E+2
8.29997E+1	8.72299E+1	9.99977E-6	1.27766E-3	1.27769E+2
8.29009E+1	8.71245E+1	9.99976E-6	1.27681E-3	1.27684E+2
8.28021E+1	8.70183E+1	9.99975E-6	1.27592E-3	1.27595E+2
8.27038E+1	8.69119E+1	9.99975E-6	1.27505E-3	1.27508E+2
8.26048E+1	8.68051E+1	9.99975E-6	1.27418E-3	1.27421E+2
8.25051E+1	8.66980E+1	9.99976E-6	1.27330E-3	1.27333E+2
8.24056E+1	8.65904E+1	9.99977E-6	1.27240E-3	1.27243E+2
8.23066E+1	8.64832E+1	9.99977E-6	1.27154E-3	1.27157E+2
8.22075E+1	8.63788E+1	9.99977E-6	1.27073E-3	1.27076E+2
8.21079E+1	8.62750E+1	9.99976E-6	1.26989E-3	1.26992E+2
8.20077E+1	8.61698E+1	9.99977E-6	1.26905E-3	1.26908E+2
8.19077E+1	8.60652E+1	9.99977E-6	1.26820E-3	1.26823E+2
8.18076E+1	8.59602E+1	9.99976E-6	1.26734E-3	1.26737E+2
8.17073E+1	8.58553E+1	9.99976E-6	1.26650E-3	1.26653E+2
8.16071E+1	8.57516E+1	9.99976E-6	1.26567E-3	1.26570E+2
8.15071E+1	8.56460E+1	9.99976E-6	1.26472E-3	1.26475E+2
8.14086E+1	8.55398E+1	9.99976E-6	1.26381E-3	1.26384E+2
8.13112E+1	8.54355E+1	9.99977E-6	1.26302E-3	1.26305E+2
8.12124E+1	8.53313E+1	9.99977E-6	1.26224E-3	1.26227E+2
8.11134E+1	8.52268E+1	9.99976E-6	1.26146E-3	1.26149E+2
8.10149E+1	8.51222E+1	9.99976E-6	1.26066E-3	1.26069E+2
8.09160E+1	8.50174E+1	9.99977E-6	1.25986E-3	1.25989E+2
8.08173E+1	8.49130E+1	9.99976E-6	1.25900E-3	1.25903E+2
8.07181E+1	8.48070E+1	9.99975E-6	1.25809E-3	1.25813E+2
8.06190E+1	8.47003E+1	9.99975E-6	1.25722E-3	1.25725E+2
8.05213E+1	8.45957E+1	9.99976E-6	1.25637E-3	1.25640E+2
8.04228E+1	8.44903E+1	9.99976E-6	1.25552E-3	1.25555E+2
8.03240E+1	8.43847E+1	9.99976E-6	1.25465E-3	1.25468E+2
8.02254E+1	8.42786E+1	9.99976E-6	1.25378E-3	1.25381E+2
8.01269E+1	8.41734E+1	9.99976E-6	1.25296E-3	1.25299E+2
8.00278E+1	8.40685E+1	9.99976E-6	1.25212E-3	1.25215E+2
7.99290E+1	8.39632E+1	9.99976E-6	1.25125E-3	1.25128E+2
7.98298E+1	8.38590E+1	9.99977E-6	1.25038E-3	1.25041E+2
7.97300E+1	8.37550E+1	9.99977E-6	1.24958E-3	1.24960E+2
7.96298E+1	8.36493E+1	9.99976E-6	1.24876E-3	1.24879E+2
7.95304E+1	8.35442E+1	9.99977E-6	1.24791E-3	1.24793E+2
7.94314E+1	8.34394E+1	9.99976E-6	1.24706E-3	1.24709E+2
7.93303E+1	8.33324E+1	9.99976E-6	1.24622E-3	1.24625E+2
7.92301E+1	8.32270E+1	9.99977E-6	1.24538E-3	1.24541E+2
7.91298E+1	8.31218E+1	9.99977E-6	1.24454E-3	1.24457E+2
7.90279E+1	8.30155E+1	9.99976E-6	1.24370E-3	1.24372E+2
7.89276E+1	8.29095E+1	9.99976E-6	1.24286E-3	1.24289E+2
7.88290E+1	8.28039E+1	9.99976E-6	1.24205E-3	1.24208E+2
7.87303E+1	8.26996E+1	9.99977E-6	1.24128E-3	1.24131E+2
7.86315E+1	8.25947E+1	9.99977E-6	1.24042E-3	1.24044E+2
7.85321E+1	8.24873E+1	9.99977E-6	1.23951E-3	1.23954E+2
7.84318E+1	8.23790E+1	9.99977E-6	1.23866E-3	1.23869E+2
7.83317E+1	8.22703E+1	9.99976E-6	1.23781E-3	1.23784E+2
7.82325E+1	8.21635E+1	9.99976E-6	1.23696E-3	1.23699E+2
7.81323E+1	8.20561E+1	9.99976E-6	1.23614E-3	1.23617E+2
7.80315E+1	8.19485E+1	9.99976E-6	1.23534E-3	1.23537E+2
7.79314E+1	8.18438E+1	9.99976E-6	1.23460E-3	1.23463E+2
7.78303E+1	8.17381E+1	9.99976E-6	1.23377E-3	1.23380E+2
7.77292E+1	8.16295E+1	9.99976E-6	1.23288E-3	1.23291E+2
7.76285E+1	8.15210E+1	9.99976E-6	1.23202E-3	1.23205E+2
7.75277E+1	8.14152E+1	9.99977E-6	1.23119E-3	1.23122E+2
7.74272E+1	8.13105E+1	9.99977E-6	1.23041E-3	1.23044E+2
7.73260E+1	8.12058E+1	9.99976E-6	1.22961E-3	1.22964E+2
7.72238E+1	8.11003E+1	9.99976E-6	1.22880E-3	1.22883E+2
7.71213E+1	8.09940E+1	9.99976E-6	1.22795E-3	1.22798E+2
7.70203E+1	8.08879E+1	9.99976E-6	1.22709E-3	1.22712E+2
7.69187E+1	8.07812E+1	9.99976E-6	1.22624E-3	1.22627E+2
7.68166E+1	8.06746E+1	9.99977E-6	1.22542E-3	1.22545E+2
7.67146E+1	8.05687E+1	9.99977E-6	1.22465E-3	1.22468E+2
7.66112E+1	8.04640E+1	9.99977E-6	1.22390E-3	1.22392E+2
7.65096E+1	8.03598E+1	9.99977E-6	1.22313E-3	1.22316E+2
7.64102E+1	8.02569E+1	9.99977E-6	1.22237E-3	1.22240E+2
7.63112E+1	8.01539E+1	9.99977E-6	1.22157E-3	1.22160E+2
7.62113E+1	8.00468E+1	9.99977E-6	1.22075E-3	1.22077E+2
7.61119E+1	7.99386E+1	9.99976E-6	1.21992E-3	1.21995E+2
7.60136E+1	7.98327E+1	9.99976E-6	1.21913E-3	1.21916E+2
7.59153E+1	7.97282E+1	9.99976E-6	1.21835E-3	1.21838E+2
7.58167E+1	7.96225E+1	9.99976E-6	1.21753E-3	1.21756E+2
7.57171E+1	7.95145E+1	9.99976E-6	1.21671E-3	1.21674E+2
7.56177E+1	7.94076E+1	9.99976E-6	1.21590E-3	1.21593E+2
7.55180E+1	7.93006E+1	9.99976E-6	1.21513E-3	1.21515E+2
7.54182E+1	7.91926E+1	9.99977E-6	1.21428E-3	1.21431E+2
7.53197E+1	7.90844E+1	9.99977E-6	1.21342E-3	1.21345E+2
7.52199E+1	7.89763E+1	9.99976E-6	1.21263E-3	1.21266E+2
7.51193E+1	7.88709E+1	9.99976E-6	1.21185E-3	1.21188E+2
7.50190E+1	7.87671E+1	9.99976E-6	1.21116E-3	1.21119E+2
7.49182E+1	7.86638E+1	9.99977E-6	1.21049E-3	1.21052E+2
7.48173E+1	7.85591E+1	9.99976E-6	1.20970E-3	1.20973E+2
7.47161E+1	7.84535E+1	9.99976E-6	1.20890E-3	1.20893E+2
7.46158E+1	7.83489E+1	9.99977E-6	1.20815E-3	1.20818E+2
7.45156E+1	7.82446E+1	9.99977E-6	1.20740E-3	1.20743E+2
7.44152E+1	7.81409E+1	9.99976E-6	1.20663E-3	1.20666E+2
7.43148E+1	7.80374E+1	9.99977E-6	1.20584E-3	1.20587E+2
7.42147E+1	7.79333E+1	9.99977E-6	1.20504E-3	1.20507E+2
7.41139E+1	7.78278E+1	9.99976E-6	1.20425E-3	1.20428E+2
7.40138E+1	7.77211E+1	9.99977E-6	1.20346E-3	1.20348E+2
7.39151E+1	7.76153E+1	9.99977E-6	1.20267E-3	1.20270E+2
7.38183E+1	7.75107E+1	9.99976E-6	1.20190E-3	1.20193E+2
7.37205E+1	7.74049E+1	9.99976E-6	1.20115E-3	1.20118E+2
7.36224E+1	7.72997E+1	9.99977E-6	1.20036E-3	1.20038E+2
7.35253E+1	7.71932E+1	9.99976E-6	1.19949E-3	1.19952E+2
7.34270E+1	7.70845E+1	9.99976E-6	1.19867E-3	1.19870E+2
7.33284E+1	7.69768E+1	9.99977E-6	1.19791E-3	1.19794E+2
7.32294E+1	7.68702E+1	9.99977E-6	1.19714E-3	1.19716E+2
7.31302E+1	7.67636E+1	9.99976E-6	1.19633E-3	1.19636E+2
7.30310E+1	7.66563E+1	9.99976E-6	1.19554E-3	1.19557E+2
7.29318E+1	7.65492E+1	9.99977E-6	1.19475E-3	1.19478E+2
7.28332E+1	7.64432E+1	9.99977E-6	1.19398E-3	1.19401E+2
7.27338E+1	7.63374E+1	9.99976E-6	1.19316E-3	1.19319E+2
7.26328E+1	7.62304E+1	9.99977E-6	1.19235E-3	1.19238E+2
7.25316E+1	7.61242E+1	9.99977E-6	1.19156E-3	1.19159E+2
7.24322E+1	7.60191E+1	9.99976E-6	1.19072E-3	1.19075E+2
7.23312E+1	7.59130E+1	9.99977E-6	1.18996E-3	1.18998E+2
7.22293E+1	7.58077E+1	9.99977E-6	1.18920E-3	1.18922E+2
7.21282E+1	7.57033E+1	9.99976E-6	1.18839E-3	1.18842E+2
7.20278E+1	7.55983E+1	9.99976E-6	1.18764E-3	1.18766E+2
7.19270E+1	7.54922E+1	9.99977E-6	1.18687E-3	1.18690E+2
7.18254E+1	7.53853E+1	9.99977E-6	1.18605E-3	1.18608E+2
7.17239E+1	7.52783E+1	9.99977E-6	1.18522E-3	1.18525E+2
7.16215E+1	7.51700E+1	9.99977E-6	1.18441E-3	1.18444E+2
7.15194E+1	7.50629E+1	9.99977E-6	1.18365E-3	1.18368E+2
7.14193E+1	7.49577E+1	9.99977E-6	1.18292E-3	1.18295E+2
7.13197E+1	7.48525E+1	9.99977E-6	1.18216E-3	1.18219E+2
7.12197E+1	7.47451E+1	9.99977E-6	1.18136E-3	1.18138E+2
7.11200E+1	7.46365E+1	9.99976E-6	1.18057E-3	1.18060E+2
7.10207E+1	7.45299E+1	9.99976E-6	1.17982E-3	1.17985E+2
7.09198E+1	7.44231E+1	9.99976E-6	1.17905E-3	1.17908E+2
7.08196E+1	7.43172E+1	9.99976E-6	1.17830E-3	1.17833E+2
7.07204E+1	7.42108E+1	9.99976E-6	1.17751E-3	1.17754E+2
7.06208E+1	7.41021E+1	9.99976E-6	1.17669E-3	1.17671E+2
7.05203E+1	7.39927E+1	9.99976E-6	1.17590E-3	1.17593E+2
7.04187E+1	7.38851E+1	9.99976E-6	1.17515E-3	1.17518E+2
7.03175E+1	7.37801E+1	9.99977E-6	1.17440E-3	1.17443E+2
7.02162E+1	7.36745E+1	9.99976E-6	1.17359E-3	1.17362E+2
7.01155E+1	7.35700E+1	9.99976E-6	1.17279E-3	1.17282E+2
7.00145E+1	7.34648E+1	9.99977E-6	1.17204E-3	1.17207E+2
6.99127E+1	7.33580E+1	9.99977E-6	1.17124E-3	1.17127E+2
6.98107E+1	7.32515E+1	9.99976E-6	1.17048E-3	1.17051E+2
6.97089E+1	7.31457E+1	9.99976E-6	1.16979E-3	1.16982E+2
6.96087E+1	7.30410E+1	9.99976E-6	1.16902E-3	1.16905E+2
6.95083E+1	7.29362E+1	9.99977E-6	1.16821E-3	1.16823E+2
6.94074E+1	7.28296E+1	9.99976E-6	1.16741E-3	1.16744E+2
6.93079E+1	7.27217E+1	9.99976E-6	1.16666E-3	1.16668E+2
6.92089E+1	7.26135E+1	9.99976E-6	1.16587E-3	1.16590E+2
6.91095E+1	7.25063E+1	9.99975E-6	1.16509E-3	1.16512E+2
6.90080E+1	7.23975E+1	9.99976E-6	1.16430E-3	1.16432E+2
6.89071E+1	7.22893E+1	9.99976E-6	1.16357E-3	1.16360E+2
6.88074E+1	7.21835E+1	9.99976E-6	1.16284E-3	1.16287E+2
6.87070E+1	7.20776E+1	9.99976E-6	1.16206E-3	1.16208E+2
6.86066E+1	7.19707E+1	9.99976E-6	1.16130E-3	1.16133E+2
6.85060E+1	7.18632E+1	9.99975E-6	1.16052E-3	1.16055E+2
6.84053E+1	7.17542E+1	9.99975E-6	1.15973E-3	1.15975E+2
6.83041E+1	7.16446E+1	9.99976E-6	1.15895E-3	1.15897E+2
6.82039E+1	7.15360E+1	9.99976E-6	1.15816E-3	1.15819E+2
6.81025E+1	7.14284E+1	9.99976E-6	1.15738E-3	1.15741E+2
6.80002E+1	7.13222E+1	9.99976E-6	1.15663E-3	1.15665E+2
6.78983E+1	7.12164E+1	9.99976E-6	1.15590E-3	1.15593E+2
6.77964E+1	7.11108E+1	9.99976E-6	1.15514E-3	1.15517E+2
6.76950E+1	7.10052E+1	9.99975E-6	1.15439E-3	1.15441E+2
6.75934E+1	7.08983E+1	9.99976E-6	1.15366E-3	1.15369E+2
6.74919E+1	7.07893E+1	9.99977E-6	1.15283E-3	1.15286E+2
6.73902E+1	7.06804E+1	9.99977E-6	1.15200E-3	1.15203E+2
6.72899E+1	7.05725E+1	9.99976E-6	1.15129E-3	1.15132E+2
6.71889E+1	7.04649E+1	9.99976E-6	1.15050E-3	1.15053E+2
6.70869E+1	7.03564E+1	9.99976E-6	1.14966E-3	1.14969E+2
6.69854E+1	7.02486E+1	9.99976E-6	1.14891E-3	1.14894E+2
6.68843E+1	7.01429E+1	9.99976E-6	1.14818E-3	1.14821E+2
6.67830E+1	7.00357E+1	9.99977E-6	1.14745E-3	1.14748E+2
6.66815E+1	6.99284E+1	9.99977E-6	1.14674E-3	1.14676E+2
6.65809E+1	6.98226E+1	9.99976E-6	1.14599E-3	1.14601E+2
6.64807E+1	6.97147E+1	9.99976E-6	1.14519E-3	1.14522E+2
6.63798E+1	6.96054E+1	9.99976E-6	1.14442E-3	1.14444E+2
6.62791E+1	6.94982E+1	9.99976E-6	1.14368E-3	1.14370E+2
6.61785E+1	6.93932E+1	9.99976E-6	1.14294E-3	1.14297E+2
